"ref_area.label","source.label","indicator.label","time","obs_value"
"Azerbaijan","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2016",23.29
"Azerbaijan","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2015",24.72
"Azerbaijan","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2014",24.74
"Azerbaijan","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2013",24.49
"Azerbaijan","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2012",23.42
"Azerbaijan","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2011",23.11
"Azerbaijan","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2010",23.73
"Azerbaijan","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2009",23.01
"Azerbaijan","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2008",21.51
"Azerbaijan","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2007",19.6
"Azerbaijan","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2006",15.19
"Azerbaijan","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2005",11.38
"Burundi","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2027",0.93
"Burundi","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2026",0.93
"Burundi","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2025",0.92
"Burundi","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2024",0.91
"Burundi","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2023",0.91
"Burundi","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2022",0.92
"Burundi","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2021",0.95
"Burundi","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2020",0.97
"Burundi","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2019",0.98
"Burundi","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2018",1
"Burundi","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2017",1.02
"Burundi","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2016",1.04
"Burundi","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2015",1.06
"Burundi","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2014",1.12
"Burundi","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2013",1.11
"Burundi","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2012",1.09
"Burundi","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2011",1.08
"Burundi","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2010",1.08
"Burundi","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2009",1.08
"Burundi","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2008",1.11
"Burundi","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2007",1.12
"Burundi","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2006",1.14
"Burundi","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2005",1.12
"Belgium","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2027",93.52
"Belgium","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2026",92.35
"Belgium","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2025",91.54
"Belgium","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2024",90.4
"Belgium","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2023",90.07
"Belgium","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2022",88.67
"Belgium","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2021",88.03
"Belgium","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2020",88.41
"Belgium","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2019",84.69
"Belgium","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2018",82.77
"Belgium","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2017",83.21
"Belgium","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2016",83.15
"Belgium","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2015",83.5
"Belgium","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2014",81.98
"Belgium","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2013",80.97
"Belgium","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2012",81.09
"Belgium","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2011",81.27
"Belgium","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2010",79.76
"Belgium","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2009",80.17
"Belgium","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2008",80.5
"Belgium","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2007",81.29
"Belgium","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2006",81.12
"Belgium","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2005",80.33
"Benin","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2027",4.52
"Benin","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2026",4.37
"Benin","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2025",4.22
"Benin","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2024",4.06
"Benin","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2023",3.9
"Benin","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2022",3.78
"Benin","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2021",3.74
"Benin","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2020",3.71
"Benin","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2019",3.6
"Benin","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2018",3.5
"Benin","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2017",3.42
"Benin","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2016",3.37
"Benin","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2015",3.39
"Benin","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2014",3.47
"Benin","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2013",3.4
"Benin","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2012",3.29
"Benin","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2011",3.26
"Benin","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2010",3.2
"Benin","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2009",3.24
"Benin","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2008",3.28
"Benin","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2007",3.23
"Benin","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2006",3.14
"Benin","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2005",3.13
"Burkina Faso","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2027",2.68
"Burkina Faso","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2026",2.64
"Burkina Faso","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2025",2.6
"Burkina Faso","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2024",2.58
"Burkina Faso","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2023",2.66
"Burkina Faso","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2022",2.7
"Burkina Faso","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2021",2.68
"Burkina Faso","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2020",2.52
"Burkina Faso","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2019",2.39
"Burkina Faso","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2018",2.35
"Burkina Faso","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2017",2.28
"Burkina Faso","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2016",2.23
